ID,Category,n_skills,skill_str
24610685,SALES,22,"JavaScript, C++, C, R, HTML, CSS, SQL, MySQL, Oracle DB, SQL Server, Data Analysis, Data Warehouse, Jira, Agile, Scrum, EMR/EHR, Brand Design, Social Media, CRM, Communication, Mentoring, CompTIA"
51415089,PUBLIC-RELATIONS,4,"C++, Neural Networks, Brand Design, CompTIA"
80000092,FITNESS,2,"C++, Communication"
16850314,AVIATION,8,"C++, 3D Modelling, Communication, Problem Solving, Presentation, aviation a school city state certified, truck operator safety autocad certificate, drafting llewellyn technology certificate"
29193505,CONSTRUCTION,5,"C++, SAFe, First Aid, crews forklift and hazmat certified, angle rescue swr body recover certified"
22706174,DIGITAL-MEDIA,8,"C++, Brand Design, Digital Marketing, Email Marketing, CRM, Sales Strategy, Time Management, Presentation"
13855004,TEACHER,6,"C++, Go, Spring, Communication, Teamwork, language arts grades k certification"
17307206,CONSULTANT,5,"C++, Accounting, Communication, Teamwork, Problem Solving"
39569771,BANKING,13,"C++, Accounting, Taxation, Compliance, KYC/AML, Brand Design, Leadership, Communication, Teamwork, Problem Solving, Creativity, CompTIA, business school state finance certified"
19786924,TEACHER,9,"C++, First Aid, Teamwork, Adaptability, kr gold teaching strategies certified, cross and protrainings present certified, community college city state certified, tester cpr first aid aed certified, first aid and cpr certified"
20674668,INFORMATION-TECHNOLOGY,19,"Python, Java, JavaScript, C++, C, PHP, COBOL, HTML, CSS, jQuery, SQL, Oracle DB, Unix, Statistics, Selenium, Test Automation, Compliance, Content Marketing, Problem Solving"
20390397,DESIGNER,9,"C++, Go, Six Sigma, SAP, ERP, 3D Modelling, Communication, Teamwork, groups lean six sigma certification"
16500168,APPAREL,7,"C++, Spring, Photography, Communication, Adaptability, Multitasking, CompTIA"
29894080,CONSTRUCTION,10,"C++, C, R, Forecasting, SAFe, SAP, Compliance, First Aid, CompTIA, up grading for final pad certification"
13393401,BANKING,11,"C++, C, Financial Analysis, EMR/EHR, Sales Strategy, Leadership, Communication, Negotiation, Mentoring, Cross-functional, pacific coast banking school certification"
21796843,BANKING,7,"C++, Risk Management, ERP, Compliance, Leadership, Mentoring, CompTIA"
62870550,FITNESS,7,"C++, QA, Accounting, Compliance, Social Media, Leadership, Mentoring"
24655918,DESIGNER,8,"C++, R, QA, Photoshop, Illustrator, Brand Design, Leadership, Mentoring"
24491862,PUBLIC-RELATIONS,9,"C++, Social Media, Analytics, Leadership, Communication, Teamwork, Time Management, Creativity, CompTIA"
24548333,HEALTHCARE,9,"C++, Forecasting, Photoshop, Illustrator, Leadership, Presentation, Cross-functional, bachelor of science business certificate, city state gpa gpa business certificate"
99680385,AUTOMOBILE,9,"C++, C, QA, Kanban, Six Sigma, Auditing, 3D Modelling, Communication, level rotherham uk irca certificate"
20765795,ADVOCATE,8,"C++, Leadership, Communication, Mentoring, CompTIA, fema is supervisor eeo course certification, corrections learning to lead certificate, via online for disaster relief certification"
24361598,CONSTRUCTION,10,"C++, Budget Management, Compliance, First Aid, 3D Modelling, Communication, Teamwork, city state certifications osha certified, first aid certified, nahb green building certified"
14455622,AUTOMOBILE,6,"C++, R, Forecasting, Accounting, Compliance, CompTIA"
12890045,CONSTRUCTION,12,"C++, Forecasting, Risk Management, Accounting, QuickBooks, Leadership, Communication, Teamwork, Time Management, Mentoring, Client Management, in business administration certificate"
53701275,PUBLIC-RELATIONS,8,"C++, Risk Management, Resource Planning, Compliance, Leadership, Communication, Presentation, Mentoring"
16855929,CHEF,2,"C++, R"
14708590,ADVOCATE,8,"C++, QA, Compliance, Medical Coding, Nursing, Communication, Problem Solving, CompTIA"
14508237,AUTOMOBILE,10,"C++, R, QA, Nursing, First Aid, Communication, Problem Solving, Attention to Detail, weapons training to include oc certification, march certifications licenses certificate"
16203589,CONSTRUCTION,9,"C++, Angular, Compliance, Leadership, Communication, Problem Solving, Critical Thinking, Time Management, Cross-functional"
16661264,AGRICULTURE,3,"C++, Spring, Compliance"
54067174,ADVOCATE,6,"C++, Statistics, Patient Care, Problem Solving, Client Management, charter school state cna certificate"
15823995,AVIATION,10,"C++, QA, SAFe, Six Sigma, Compliance, Leadership, Communication, Mentoring, CompTIA, kindred apprenticeship certification"
29028935,APPAREL,7,"C++, SAFe, Accounting, Leadership, Communication, CompTIA, legal administrative assistant certificate"
24068423,AGRICULTURE,8,"JavaScript, C++, R, PHP, HTML, CSS, Data Analysis, Physiology"
67406885,CONSULTANT,5,"C++, Compliance, Leadership, Communication, Problem Solving"
22323967,HR,9,"C++, Auditing, Photoshop, Illustrator, InDesign, Brand Design, Communication, Presentation, CompTIA"
26160200,DIGITAL-MEDIA,15,"JavaScript, C++, Go, HTML, CSS, SEO, Social Media, Sales Strategy, Brand Management, Copywriting, Leadership, Communication, Teamwork, Cross-functional, Client Management"
51018476,DESIGNER,5,"C++, Communication, Attention to Detail, Presentation, CompTIA"
30127072,BANKING,7,"C++, Accounting, Financial Reporting, Risk Analysis, Compliance, Leadership, CompTIA"
19861776,DIGITAL-MEDIA,12,"C++, C, QA, ITIL, PMO, Budget Management, CRM, Leadership, Communication, Presentation, Cross-functional, CompTIA"
28711616,ARTS,6,"C++, R, Photoshop, Social Media, Market Research, Communication"
26790545,DESIGNER,14,"C++, HTML, CSS, jQuery, QA, Photoshop, Illustrator, UI/UX Design, Wireframing, CRM, Leadership, Teamwork, Time Management, Presentation"
15484011,AUTOMOBILE,12,"C++, First Aid, Leadership, Communication, Attention to Detail, cosmetology city state usa cpr certified, medcin certificate hipaa certificate, microsoft excel word certificate, medisoft certificate, occupations center santee ca certificate, awards certificates certificate, skills ca contracts cpr certified"
16038911,FITNESS,13,"C++, SAFe, Compliance, Anatomy, First Aid, CompTIA, highlights cpr and first aid certified, of human anatomy aed certification, and written exam for a certified, personal training certification, flexibility training cpr certified, aed certified first aid certified, benefits billing contracts cpr certified"
34740556,HR,6,"C++, Compliance, Teamwork, Negotiation, Mentoring, CompTIA"
31042953,FITNESS,9,"C++, QA, Compliance, First Aid, and conducting introductory certified, heart association cpr aed certified, american council on exercise certified, professionals association certified, boxing fitness institute certified"
11257723,AUTOMOBILE,6,"C++, Risk Management, Communication, Teamwork, Time Management, Presentation"
14036515,DIGITAL-MEDIA,5,"C++, Financial Reporting, Compliance, Communication, CompTIA"
11850315,PUBLIC-RELATIONS,9,"C++, Neural Networks, Brand Design, Social Media, Analytics, Leadership, Communication, Presentation, Cross-functional"
24410405,ADVOCATE,11,"C++, Oracle DB, Linux, Compliance, CRM, Communication, Problem Solving, Attention to Detail, Presentation, Client Management, CompTIA"
95011061,HEALTHCARE,8,"C++, QA, Medical Coding, EMR/EHR, Healthcare Management, Leadership, CompTIA, navigator affordable care act certified"
28419927,BANKING,3,"C++, CRM, Leadership"
14640322,HR,5,"C++, Communication, Negotiation, Mentoring, CompTIA"
19724031,ARTS,13,"C++, Spring, Patient Care, Nursing, First Aid, Social Media, Leadership, Communication, Teamwork, Time Management, Presentation, company name city state certified, outreach teamwork cpr certified"
19928941,CONSTRUCTION,2,"C++, Negotiation"
26695839,HEALTHCARE,9,"C++, Forecasting, Accounting, QuickBooks, Compliance, EMR/EHR, CRM, Leadership, CompTIA"
25719936,AVIATION,9,"C++, C, R, MATLAB, Compliance, 3D Modelling, Critical Thinking, Time Management, load of credits and maintained certificate"
38056161,PUBLIC-RELATIONS,6,"C++, Social Media, Communication, Teamwork, Presentation, in public relations certification"
34046031,BUSINESS-DEVELOPMENT,7,"C++, Spring, Compliance, Sales Strategy, Presentation, CompTIA, of texas city state teaching certificate"
26829350,BPO,5,"C++, Oracle DB, SAP, Teamwork, Problem Solving"
70667011,BANKING,6,"C++, Risk Management, Financial Analysis, Financial Reporting, Compliance, Communication"
19616406,HR,7,"C++, Accounting, Compliance, Communication, Mentoring, city state year of study certificate, university city state hr certificate"
19975121,FITNESS,10,"C++, Photoshop, After Effects, Premiere Pro, Photography, Social Media, Communication, Time Management, avide media composer certified, avid media composer user certified"
99416532,AVIATION,12,"C++, SAFe, Accounting, Compliance, Leadership, Communication, Problem Solving, Adaptability, Attention to Detail, regulations and handled certified, mail room for soldiers certified, of mail as well as pieces of certified"
20026169,AVIATION,15,"C++, C, R, Statistics, SAFe, Risk Management, Resource Planning, Leadership, Communication, Mentoring, CompTIA, to twenty seven ironworkers certified, of instruction certified, accomplishments private pilot certificate, instrument certificate"
39805617,FITNESS,13,"C++, Risk Management, Nursing, Leadership, Problem Solving, Attention to Detail, CompTIA, leader professional summary certified, degree in general studies certified, vocational nurse anticipated certified, of nursing city state u s navy certified, air station sicily it u s navy certified, forces gulfport ms u s navy certified"
82140102,AUTOMOBILE,7,"C++, Data Analysis, Valuation, Compliance, Time Management, Negotiation, Mentoring"
17509935,SALES,4,"C++, Leadership, Teamwork, Problem Solving"
30344127,APPAREL,9,"C++, R, Statistics, Six Sigma, Resource Planning, Leadership, Communication, Presentation, Six Sigma Certified"
22042181,ADVOCATE,5,"C++, Accounting, Leadership, Communication, Problem Solving"
11981094,ENGINEERING,11,"JavaScript, C++, C, Go, HTML, REST API, Jenkins, Scrum, Video Editing, Communication, Teamwork"
16924102,CHEF,8,"C++, SAFe, Budget Management, Compliance, Leadership, Negotiation, serve safe management certified, foster management serve safe certified"
14536764,PUBLIC-RELATIONS,8,"C++, HTML, Photoshop, Illustrator, CRM, Sales Strategy, Leadership, Client Management"
23761385,AVIATION,13,"C++, Network Security, Accounting, QuickBooks, Compliance, Sales Strategy, Leadership, Critical Thinking, Multitasking, Negotiation, Mentoring, Client Management, CompTIA"
91121135,INFORMATION-TECHNOLOGY,8,"C++, Statistics, SAP, Communication, Teamwork, Attention to Detail, Presentation, CompTIA"
28419173,HR,10,"C++, Resource Planning, Accounting, QuickBooks, Social Media, Market Research, Communication, Problem Solving, Critical Thinking, CompTIA"
10554236,ACCOUNTANT,12,"C++, C, Resource Planning, Accounting, Auditing, ERP, Financial Reporting, Compliance, Leadership, Critical Thinking, CompTIA, ii hrs certifications certified"
54101961,SALES,2,"C++, CompTIA"
23771896,PUBLIC-RELATIONS,4,"C++, Video Editing, Market Research, Communication"
34151183,FITNESS,4,"C++, Accounting, Compliance, Radiology"
12374933,CONSULTANT,16,"C++, PHP, SQL, MySQL, Linux, Statistics, Data Analysis, Jira, QA, VPN, TCP/IP, DNS, Photoshop, Leadership, Presentation, CompTIA"
82246962,ENGINEERING,18,"Python, C++, R, SQL, SQL Server, Linux, Unix, Test Automation, TCP/IP, Kanban, Six Sigma, Compliance, Communication, Creativity, Six Sigma Certified, CompTIA, mes system bronze six sigma certified, to nov company name city state certified"
13583538,TEACHER,8,"C++, SAFe, Accounting, First Aid, Communication, Teamwork, Problem Solving, active listener first aid certificate"
18725071,ADVOCATE,3,"C++, course in school counseling certified, national career readiness certificate"
54232810,AVIATION,11,"C++, Resource Planning, Accounting, Auditing, Compliance, Nursing, EMR/EHR, Surgery, First Aid, CompTIA, satisfaction licenses cpr certified"
21705160,DESIGNER,2,"C++, Spring"
66832845,INFORMATION-TECHNOLOGY,9,"C++, PowerShell, Azure, Linux, Unix, Network Security, TCP/IP, Communication, CompTIA"
22025574,BUSINESS-DEVELOPMENT,7,"C++, Patient Care, Nursing, Sales Strategy, Communication, CompTIA, awards atrium medical center certificate"
10329506,BANKING,11,"C++, Oracle DB, Unix, Compliance, Photoshop, Leadership, Communication, Teamwork, Attention to Detail, Presentation, CompTIA"
24219583,FITNESS,12,"C++, SAFe, Patient Care, Nursing, Radiology, Surgery, First Aid, Communication, card exp critical care nursing certified, and therapeutic modalities certified, iv therapy certified, mechanical ventilation certified"
92246939,CONSULTANT,9,"C++, C, SOC, First Aid, Leadership, Communication, Mentoring, CompTIA, effective team leader cpr certified"
27419236,DIGITAL-MEDIA,22,"C++, Go, HTML, CSS, SQL, QA, PMP, Photoshop, Illustrator, InDesign, Digital Marketing, Email Marketing, CRM, Leadership, Communication, Client Management, CompTIA, consultant company name certified, based on sow requirements as a certified, marketing cloud consultant certification, to present license salesforce certification, site studying for pmp certification"
15289348,ACCOUNTANT,10,"C++, Oracle DB, Accounting, Auditing, QuickBooks, Financial Reporting, Teamwork, Problem Solving, Time Management, CPA"
13518263,DESIGNER,2,"C++, Presentation"
55500538,AGRICULTURE,4,"C++, Data Analysis, Leadership, plymouth citizens academy certified"
13907230,CONSTRUCTION,5,"C++, QA, 3D Modelling, Communication, Problem Solving"
21363048,CONSTRUCTION,9,"C++, Budget Management, Leadership, Creativity, CompTIA, building award built to leed certification, with additional certifications certified, management for road work certified, osha safety rep confined space certification"
88907739,CONSULTANT,17,"C++, C, Go, SQL, Data Analysis, Trello, Agile, Scrum, Kanban, Financial Analysis, Compliance, Sales Strategy, Market Research, Analytics, Communication, Cross-functional, CompTIA"
27835351,CONSTRUCTION,4,"C++, SAFe, Compliance, Multitasking"
